#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CHUK	IRAK4	9606.ENSP00000359424	9606.ENSP00000390651	0	0	0	0.582	0.081	0	0.900	0.640	0.929
CHUK	MAVS	9606.ENSP00000359424	9606.ENSP00000401980	0	0	0	0	0	0.281	0.800	0.833	0.974
CHUK	TRAF3	9606.ENSP00000359424	9606.ENSP00000454207	0	0	0	0	0.062	0.099	0.540	0.979	0.991
CHUK	IKBKB	9606.ENSP00000359424	9606.ENSP00000430684	0	0	0	0.942	0	0.922	0.900	0.992	0.992
CHUK	TNF	9606.ENSP00000359424	9606.ENSP00000398698	0	0	0	0	0.062	0.680	0.900	0.777	0.992
CHUK	MYD88	9606.ENSP00000359424	9606.ENSP00000401399	0	0	0	0	0.060	0.149	0.900	0.936	0.994
CHUK	IRF7	9606.ENSP00000359424	9606.ENSP00000380697	0	0	0	0	0.062	0.345	0.800	0.959	0.994
CHUK	TRAF6	9606.ENSP00000359424	9606.ENSP00000433623	0	0	0	0	0.062	0.314	0.900	0.969	0.997
CHUK	RELA	9606.ENSP00000359424	9606.ENSP00000384273	0	0	0	0	0.068	0.878	0.900	0.899	0.998
CHUK	IKBKG	9606.ENSP00000359424	9606.ENSP00000483825	0	0	0	0	0.072	0.998	0.900	0.989	0.999
CYCS	TNFRSF1A	9606.ENSP00000307786	9606.ENSP00000162749	0	0	0	0	0	0	0	0.660	0.660
CYCS	NFKBIA	9606.ENSP00000307786	9606.ENSP00000216797	0	0	0	0	0.062	0	0	0.566	0.575
CYCS	TRAF2	9606.ENSP00000307786	9606.ENSP00000247668	0	0	0	0	0.062	0	0	0.406	0.419
CYCS	EIF2S1	9606.ENSP00000307786	9606.ENSP00000256383	0	0	0	0	0.198	0	0	0.530	0.607
CYCS	IL1B	9606.ENSP00000307786	9606.ENSP00000263341	0	0	0	0	0	0	0	0.636	0.636
CYCS	TP53	9606.ENSP00000307786	9606.ENSP00000269305	0	0	0	0	0	0	0	0.859	0.859
CYCS	PDIA3	9606.ENSP00000307786	9606.ENSP00000300289	0	0	0	0	0.062	0.157	0	0.354	0.445
CYCS	FADD	9606.ENSP00000307786	9606.ENSP00000301838	0	0	0	0	0.045	0	0	0.759	0.760
CYCS	EIF2AK3	9606.ENSP00000307786	9606.ENSP00000307235	0	0	0	0	0	0	0	0.614	0.614
CYCS	EIF4EBP1	9606.ENSP00000307786	9606.ENSP00000340691	0	0	0	0	0.062	0	0	0.392	0.405
CYCS	DAXX	9606.ENSP00000307786	9606.ENSP00000363668	0	0	0	0	0	0	0	0.419	0.419
CYCS	IKBKB	9606.ENSP00000307786	9606.ENSP00000430684	0	0	0	0	0	0	0	0.422	0.422
CYCS	LTA	9606.ENSP00000307786	9606.ENSP00000403495	0	0	0	0	0	0	0	0.515	0.515
CYCS	TRAF6	9606.ENSP00000307786	9606.ENSP00000433623	0	0	0	0	0.062	0.393	0	0.354	0.600
CYCS	IL6	9606.ENSP00000307786	9606.ENSP00000385675	0	0	0	0	0	0	0	0.610	0.610
CYCS	MTOR	9606.ENSP00000307786	9606.ENSP00000354558	0	0	0	0	0	0	0	0.615	0.615
CYCS	TRADD	9606.ENSP00000307786	9606.ENSP00000341268	0	0	0	0	0.074	0	0	0.603	0.617
CYCS	SRC	9606.ENSP00000307786	9606.ENSP00000362680	0	0	0	0	0	0	0	0.628	0.628
CYCS	FAS	9606.ENSP00000307786	9606.ENSP00000347979	0	0	0	0	0	0	0	0.712	0.712
CYCS	FASLG	9606.ENSP00000307786	9606.ENSP00000356694	0	0	0	0	0	0	0	0.739	0.739
CYCS	TNF	9606.ENSP00000307786	9606.ENSP00000398698	0	0	0	0	0	0	0	0.739	0.739
CYCS	PPP1CC	9606.ENSP00000307786	9606.ENSP00000341779	0	0	0	0	0.066	0	0.900	0.089	0.907
CYCS	PPP1CB	9606.ENSP00000307786	9606.ENSP00000378769	0	0	0	0	0.070	0	0.900	0.107	0.909
CYCS	PPP1CA	9606.ENSP00000307786	9606.ENSP00000326031	0	0	0	0	0.069	0	0.900	0.166	0.915
DAXX	TNFRSF1A	9606.ENSP00000363668	9606.ENSP00000162749	0	0	0	0	0	0.270	0.800	0.321	0.892
DAXX	TSC2	9606.ENSP00000363668	9606.ENSP00000219476	0	0	0	0	0	0	0	0.402	0.402
DAXX	PML	9606.ENSP00000363668	9606.ENSP00000268058	0	0	0	0	0.064	0.925	0.900	0.873	0.999
DAXX	TP53	9606.ENSP00000363668	9606.ENSP00000269305	0	0	0	0	0.062	0.894	0.800	0.966	0.999
DAXX	FADD	9606.ENSP00000363668	9606.ENSP00000301838	0	0	0	0	0.065	0.270	0.900	0.536	0.964
DAXX	SP100	9606.ENSP00000363668	9606.ENSP00000343023	0	0	0	0	0.074	0.057	0.900	0.943	0.994
DAXX	FAS	9606.ENSP00000363668	9606.ENSP00000347979	0	0	0	0	0.062	0.880	0.900	0.615	0.995
DAXX	FASLG	9606.ENSP00000363668	9606.ENSP00000356694	0	0	0	0	0	0.213	0.900	0.569	0.963
DAXX	MAP3K7	9606.ENSP00000363668	9606.ENSP00000358335	0	0	0	0	0	0.058	0	0.414	0.424
DAXX	TRAF6	9606.ENSP00000363668	9606.ENSP00000433623	0	0	0	0	0.062	0	0	0.472	0.485
DAXX	ZFP57	9606.ENSP00000363668	9606.ENSP00000418259	0	0	0	0	0	0	0	0.521	0.521
DAXX	TAPBP	9606.ENSP00000363668	9606.ENSP00000404833	0	0	0	0	0.064	0	0	0.551	0.562
DAXX	RELA	9606.ENSP00000363668	9606.ENSP00000384273	0	0	0	0	0.066	0.675	0	0.194	0.734
DDX58	TNFRSF1A	9606.ENSP00000369213	9606.ENSP00000162749	0	0	0	0	0.062	0	0	0.456	0.467
DDX58	NFKBIA	9606.ENSP00000369213	9606.ENSP00000216797	0	0	0	0	0.083	0	0.650	0.566	0.848
DDX58	NFKB1	9606.ENSP00000369213	9606.ENSP00000226574	0	0	0	0	0.090	0	0.650	0.303	0.758
DDX58	OAS3	9606.ENSP00000369213	9606.ENSP00000228928	0	0	0	0	0.686	0	0	0.586	0.865
DDX58	IFNG	9606.ENSP00000369213	9606.ENSP00000229135	0	0	0	0	0.049	0	0	0.541	0.545
DDX58	EIF2AK2	9606.ENSP00000369213	9606.ENSP00000233057	0	0	0	0	0.314	0	0.300	0.613	0.798
DDX58	TRAF2	9606.ENSP00000369213	9606.ENSP00000247668	0	0	0	0	0	0	0.800	0.304	0.854
DDX58	TICAM1	9606.ENSP00000369213	9606.ENSP00000248244	0	0	0	0	0.061	0	0	0.681	0.687
DDX58	EIF2S1	9606.ENSP00000369213	9606.ENSP00000256383	0	0	0	0	0	0	0	0.458	0.457
DDX58	SRSF1	9606.ENSP00000369213	9606.ENSP00000258962	0	0	0	0	0.062	0	0	0.530	0.540
DDX58	TLR2	9606.ENSP00000369213	9606.ENSP00000260010	0	0	0	0	0.097	0	0	0.688	0.706
DDX58	TRAF5	9606.ENSP00000369213	9606.ENSP00000261464	0	0	0	0	0.062	0	0	0.470	0.481
DDX58	IL1B	9606.ENSP00000369213	9606.ENSP00000263341	0	0	0	0	0.089	0	0	0.685	0.701
DDX58	IFIH1	9606.ENSP00000369213	9606.ENSP00000263642	0	0	0	0.752	0.784	0	0.600	0.931	0.930
DDX58	PML	9606.ENSP00000369213	9606.ENSP00000268058	0	0	0	0	0.128	0.064	0	0.334	0.409
DDX58	IFNAR1	9606.ENSP00000369213	9606.ENSP00000270139	0	0	0	0	0.049	0	0	0.746	0.749
DDX58	IFNA1	9606.ENSP00000369213	9606.ENSP00000276927	0	0	0	0	0	0	0	0.832	0.832
DDX58	TLR3	9606.ENSP00000369213	9606.ENSP00000296795	0	0	0	0	0.112	0	0	0.925	0.930
DDX58	FADD	9606.ENSP00000369213	9606.ENSP00000301838	0	0	0	0	0	0	0.600	0.553	0.813
DDX58	STAT2	9606.ENSP00000369213	9606.ENSP00000315768	0	0	0	0	0.285	0	0	0.713	0.786
DDX58	PPP1CA	9606.ENSP00000369213	9606.ENSP00000326031	0	0	0	0	0	0	0	0.416	0.416
DDX58	TBK1	9606.ENSP00000369213	9606.ENSP00000329967	0	0	0	0	0.062	0.345	0.600	0.942	0.983
DDX58	SOCS3	9606.ENSP00000369213	9606.ENSP00000330341	0	0	0	0	0.082	0	0	0.416	0.441
DDX58	TMEM173	9606.ENSP00000369213	9606.ENSP00000331288	0	0	0	0	0.062	0.486	0	0.806	0.898
DDX58	PTPN11	9606.ENSP00000369213	9606.ENSP00000340944	0	0	0	0	0.063	0.345	0	0.216	0.477
DDX58	TRADD	9606.ENSP00000369213	9606.ENSP00000341268	0	0	0	0	0.064	0	0	0.634	0.643
DDX58	OAS2	9606.ENSP00000369213	9606.ENSP00000342278	0	0	0	0	0.691	0	0	0.655	0.889
DDX58	SP100	9606.ENSP00000369213	9606.ENSP00000343023	0	0	0	0	0.243	0.064	0	0.244	0.417
DDX58	JAK1	9606.ENSP00000369213	9606.ENSP00000343204	0	0	0	0	0.051	0.056	0.300	0.557	0.685
DDX58	IFNAR2	9606.ENSP00000369213	9606.ENSP00000343957	0	0	0	0	0.062	0	0	0.601	0.609
DDX58	TLR9	9606.ENSP00000369213	9606.ENSP00000353874	0	0	0	0	0.062	0	0	0.772	0.777
DDX58	STAT1	9606.ENSP00000369213	9606.ENSP00000354394	0	0	0	0	0.602	0.270	0.300	0.763	0.945
DDX58	TAB2	9606.ENSP00000369213	9606.ENSP00000356426	0	0	0	0	0	0	0	0.427	0.426
DDX58	RNASEL	9606.ENSP00000369213	9606.ENSP00000356530	0	0	0	0	0.062	0.056	0	0.895	0.899
DDX58	IRAK1	9606.ENSP00000369213	9606.ENSP00000358997	0	0	0	0	0	0.056	0	0.600	0.606
DDX58	MB21D1	9606.ENSP00000369213	9606.ENSP00000359339	0	0	0	0	0.066	0	0	0.804	0.809
DDX58	SRC	9606.ENSP00000369213	9606.ENSP00000362680	0	0	0	0	0	0.281	0	0.321	0.491
DDX58	SYK	9606.ENSP00000369213	9606.ENSP00000364907	0	0	0	0	0.062	0.056	0	0.391	0.413
DDX58	IFNA4	9606.ENSP00000369213	9606.ENSP00000412897	0	0	0	0	0	0	0	0.416	0.416
DDX58	JAK2	9606.ENSP00000369213	9606.ENSP00000371067	0	0	0	0	0.090	0.056	0	0.415	0.454
DDX58	IFNA17	9606.ENSP00000369213	9606.ENSP00000411940	0	0	0	0	0	0	0	0.509	0.509
DDX58	IFNA21	9606.ENSP00000369213	9606.ENSP00000369574	0	0	0	0	0	0	0	0.518	0.518
DDX58	IRAK4	9606.ENSP00000369213	9606.ENSP00000390651	0	0	0	0	0.062	0.056	0	0.517	0.534
DDX58	IFNA2	9606.ENSP00000369213	9606.ENSP00000369554	0	0	0	0	0	0	0	0.566	0.566
DDX58	TYK2	9606.ENSP00000369213	9606.ENSP00000431885	0	0	0	0	0.051	0.056	0	0.559	0.570
DDX58	IL6	9606.ENSP00000369213	9606.ENSP00000385675	0	0	0	0	0.062	0	0	0.681	0.687
DDX58	TNF	9606.ENSP00000369213	9606.ENSP00000398698	0	0	0	0	0.076	0	0	0.686	0.698
DDX58	MYD88	9606.ENSP00000369213	9606.ENSP00000401399	0	0	0	0	0.109	0	0	0.760	0.777
DDX58	RELA	9606.ENSP00000369213	9606.ENSP00000384273	0	0	0	0	0	0	0.650	0.465	0.804
DDX58	IRF9	9606.ENSP00000369213	9606.ENSP00000380073	0	0	0	0	0.423	0	0	0.684	0.810
DDX58	IKBKB	9606.ENSP00000369213	9606.ENSP00000430684	0	0	0	0	0.049	0.057	0.600	0.660	0.861
DDX58	IFNB1	9606.ENSP00000369213	9606.ENSP00000369581	0	0	0	0	0.062	0	0	0.894	0.897
DDX58	IKBKG	9606.ENSP00000369213	9606.ENSP00000483825	0	0	0	0	0	0.270	0.600	0.702	0.905
DDX58	IKBKE	9606.ENSP00000369213	9606.ENSP00000464030	0	0	0	0	0.089	0.316	0.600	0.689	0.912
DDX58	OAS1	9606.ENSP00000369213	9606.ENSP00000388001	0	0	0	0	0.784	0	0	0.686	0.929
DDX58	TRAF6	9606.ENSP00000369213	9606.ENSP00000433623	0	0	0	0	0	0	0.800	0.762	0.950
DDX58	IRF3	9606.ENSP00000369213	9606.ENSP00000471896	0	0	0	0	0.062	0.486	0.600	0.885	0.975
DDX58	IRF7	9606.ENSP00000369213	9606.ENSP00000380697	0	0	0	0	0.643	0	0.600	0.898	0.984
DDX58	TRAF3	9606.ENSP00000369213	9606.ENSP00000454207	0	0	0	0	0	0.270	0.600	0.954	0.985
DDX58	MAVS	9606.ENSP00000369213	9606.ENSP00000401980	0	0	0	0	0.062	0.981	0.800	0.995	0.999
EIF2AK1	FASLG	9606.ENSP00000199389	9606.ENSP00000356694	0	0	0	0	0	0.411	0	0	0.410
EIF2AK1	MTOR	9606.ENSP00000199389	9606.ENSP00000354558	0	0	0	0	0.064	0.150	0	0.361	0.447
EIF2AK1	EIF2B3	9606.ENSP00000199389	9606.ENSP00000353575	0.044	0	0	0	0.063	0.104	0	0.441	0.492
EIF2AK1	ZFP28	9606.ENSP00000199389	9606.ENSP00000301318	0	0	0	0	0	0.056	0	0.490	0.498
EIF2AK1	ZNF606	9606.ENSP00000199389	9606.ENSP00000343617	0	0	0	0	0	0.056	0	0.542	0.549
EIF2AK1	IKBKG	9606.ENSP00000199389	9606.ENSP00000483825	0	0	0	0	0	0	0.600	0.045	0.601
EIF2AK1	EIF2B4	9606.ENSP00000199389	9606.ENSP00000394869	0	0	0	0	0.066	0.368	0	0.387	0.606
EIF2AK1	IKBKB	9606.ENSP00000199389	9606.ENSP00000430684	0	0	0	0.550	0.062	0	0.600	0.051	0.610
EIF2AK1	EIF2B5	9606.ENSP00000199389	9606.ENSP00000273783	0.044	0	0	0	0.066	0.158	0	0.569	0.633
EIF2AK1	EIF2B2	9606.ENSP00000199389	9606.ENSP00000266126	0	0	0	0	0.066	0.369	0	0.470	0.660
EIF2AK1	ZNF699	9606.ENSP00000199389	9606.ENSP00000467723	0	0	0	0	0	0.056	0	0.692	0.697
EIF2AK1	EIF2B1	9606.ENSP00000199389	9606.ENSP00000416250	0	0	0	0	0.066	0.369	0	0.529	0.698
EIF2AK1	EIF2S1	9606.ENSP00000199389	9606.ENSP00000256383	0	0	0	0	0.143	0.734	0.900	0.870	0.996
EIF2AK2	NFKBIA	9606.ENSP00000233057	9606.ENSP00000216797	0	0	0	0	0	0.226	0	0.271	0.412
EIF2AK2	OAS3	9606.ENSP00000233057	9606.ENSP00000228928	0	0	0	0	0.678	0.325	0	0.529	0.888
EIF2AK2	TNF	9606.ENSP00000233057	9606.ENSP00000398698	0	0	0	0	0	0	0	0.408	0.408
EIF2AK2	PPP1CA	9606.ENSP00000233057	9606.ENSP00000326031	0	0	0	0	0	0.270	0	0.225	0.410
EIF2AK2	EIF2B5	9606.ENSP00000233057	9606.ENSP00000273783	0	0	0	0	0.062	0	0	0.398	0.411
EIF2AK2	TRAF3	9606.ENSP00000233057	9606.ENSP00000454207	0	0	0	0	0.065	0.255	0	0.256	0.436
EIF2AK2	IRF3	9606.ENSP00000233057	9606.ENSP00000471896	0	0	0	0	0.042	0	0	0.461	0.462
EIF2AK2	IFNAR2	9606.ENSP00000233057	9606.ENSP00000343957	0	0	0	0	0.062	0	0	0.461	0.473
EIF2AK2	IFNAR1	9606.ENSP00000233057	9606.ENSP00000270139	0	0	0	0	0.062	0	0	0.484	0.495
EIF2AK2	IFNA1	9606.ENSP00000233057	9606.ENSP00000276927	0	0	0	0	0	0	0	0.519	0.519
EIF2AK2	TRAF5	9606.ENSP00000233057	9606.ENSP00000261464	0	0	0	0	0.065	0.432	0	0.175	0.524
EIF2AK2	JAK1	9606.ENSP00000233057	9606.ENSP00000343204	0	0	0	0.571	0.062	0.270	0.300	0.290	0.536
EIF2AK2	TLR3	9606.ENSP00000233057	9606.ENSP00000296795	0	0	0	0	0.077	0.163	0	0.493	0.574
EIF2AK2	IFNB1	9606.ENSP00000233057	9606.ENSP00000369581	0	0	0	0	0	0	0	0.589	0.589
EIF2AK2	PPP1CC	9606.ENSP00000233057	9606.ENSP00000341779	0	0	0	0	0	0.415	0	0.345	0.600
EIF2AK2	IRF9	9606.ENSP00000233057	9606.ENSP00000380073	0	0	0	0	0.227	0	0	0.504	0.600
EIF2AK2	STAT2	9606.ENSP00000233057	9606.ENSP00000315768	0	0	0	0	0.203	0	0	0.522	0.603
EIF2AK2	MAVS	9606.ENSP00000233057	9606.ENSP00000401980	0	0	0	0	0	0.270	0	0.490	0.611
EIF2AK2	IKBKG	9606.ENSP00000233057	9606.ENSP00000483825	0	0	0	0	0.042	0	0.600	0.141	0.642
EIF2AK2	RNASEL	9606.ENSP00000233057	9606.ENSP00000356530	0	0	0	0	0.063	0.057	0	0.667	0.680
EIF2AK2	IRF7	9606.ENSP00000233057	9606.ENSP00000380697	0	0	0	0	0.262	0	0	0.602	0.694
EIF2AK2	IKBKB	9606.ENSP00000233057	9606.ENSP00000430684	0	0	0	0.575	0.052	0.270	0.600	0.189	0.718
EIF2AK2	IFIH1	9606.ENSP00000233057	9606.ENSP00000263642	0	0	0	0	0.385	0	0	0.589	0.736
EIF2AK2	TRAF2	9606.ENSP00000233057	9606.ENSP00000247668	0	0	0	0	0.068	0.600	0	0.370	0.745
EIF2AK2	OAS1	9606.ENSP00000233057	9606.ENSP00000388001	0	0	0	0	0.304	0	0	0.661	0.754
EIF2AK2	OAS2	9606.ENSP00000233057	9606.ENSP00000342278	0	0	0	0	0.498	0.325	0	0.560	0.838
EIF2AK2	FADD	9606.ENSP00000233057	9606.ENSP00000301838	0	0	0	0	0	0	0.800	0.349	0.864
EIF2AK2	IRAK1	9606.ENSP00000233057	9606.ENSP00000358997	0	0	0	0.559	0.082	0	0.900	0.167	0.909
EIF2AK2	STAT1	9606.ENSP00000233057	9606.ENSP00000354394	0	0	0	0	0.579	0.486	0.300	0.610	0.933
EIF2AK2	MYD88	9606.ENSP00000233057	9606.ENSP00000401399	0	0	0	0	0.095	0	0.900	0.335	0.934
EIF2AK2	TRAF6	9606.ENSP00000233057	9606.ENSP00000433623	0	0	0	0	0.065	0.600	0.900	0.291	0.969
EIF2AK2	TP53	9606.ENSP00000233057	9606.ENSP00000269305	0	0	0	0	0.062	0.678	0.900	0.330	0.977
EIF2AK2	EIF2S1	9606.ENSP00000233057	9606.ENSP00000256383	0	0	0	0	0.184	0.904	0.900	0.696	0.997
EIF2AK3	NFKBIA	9606.ENSP00000307235	9606.ENSP00000216797	0	0	0	0	0	0.057	0	0.603	0.609
EIF2AK3	TSC2	9606.ENSP00000307235	9606.ENSP00000219476	0	0	0	0	0	0	0	0.402	0.402
EIF2AK3	TRAF2	9606.ENSP00000307235	9606.ENSP00000247668	0	0	0	0	0.065	0.255	0	0.473	0.601
EIF2AK3	EIF2S1	9606.ENSP00000307235	9606.ENSP00000256383	0	0	0	0	0	0.606	0.900	0.992	0.999
EIF2AK3	TRAF5	9606.ENSP00000307235	9606.ENSP00000261464	0	0	0	0	0.065	0.255	0	0.219	0.408
EIF2AK3	IL1B	9606.ENSP00000307235	9606.ENSP00000263341	0	0	0	0	0	0	0	0.561	0.561
EIF2AK3	EIF2AK4	9606.ENSP00000307235	9606.ENSP00000263791	0	0	0	0.574	0.066	0	0	0.854	0.403
EIF2AK3	PIK3CA	9606.ENSP00000307235	9606.ENSP00000263967	0	0	0	0	0.084	0	0	0.469	0.493
EIF2AK3	EIF2B2	9606.ENSP00000307235	9606.ENSP00000266126	0	0	0	0	0.066	0	0	0.431	0.445
EIF2AK3	TP53	9606.ENSP00000307235	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.634	0.642
EIF2AK3	EIF2B5	9606.ENSP00000307235	9606.ENSP00000273783	0	0	0	0	0.062	0	0	0.605	0.613
EIF2AK3	PDIA3	9606.ENSP00000307235	9606.ENSP00000300289	0	0	0	0	0.065	0	0	0.529	0.541
EIF2AK3	PTPN11	9606.ENSP00000307235	9606.ENSP00000340944	0	0	0	0	0.060	0	0	0.391	0.403
EIF2AK3	STAT1	9606.ENSP00000307235	9606.ENSP00000354394	0	0	0	0	0.063	0	0	0.396	0.410
EIF2AK3	FAS	9606.ENSP00000307235	9606.ENSP00000347979	0	0	0	0	0	0.270	0	0.261	0.437
EIF2AK3	EIF2B4	9606.ENSP00000307235	9606.ENSP00000394869	0	0	0	0	0.066	0	0	0.432	0.446
EIF2AK3	TRAF3	9606.ENSP00000307235	9606.ENSP00000454207	0	0	0	0	0.065	0.255	0	0.292	0.463
EIF2AK3	TRAF6	9606.ENSP00000307235	9606.ENSP00000433623	0	0	0	0	0.065	0.255	0	0.416	0.558
EIF2AK3	EIF4EBP1	9606.ENSP00000307235	9606.ENSP00000340691	0	0	0	0	0	0	0	0.561	0.561
EIF2AK3	IL6	9606.ENSP00000307235	9606.ENSP00000385675	0	0	0	0	0.051	0	0	0.601	0.605
EIF2AK3	TNF	9606.ENSP00000307235	9606.ENSP00000398698	0	0	0	0	0	0	0	0.610	0.610
EIF2AK3	MTOR	9606.ENSP00000307235	9606.ENSP00000354558	0	0	0	0	0.066	0	0	0.604	0.614
EIF2AK3	IKBKG	9606.ENSP00000307235	9606.ENSP00000483825	0	0	0	0	0	0	0.600	0.260	0.691
EIF2AK3	IKBKB	9606.ENSP00000307235	9606.ENSP00000430684	0	0	0	0.548	0	0.213	0.600	0.422	0.730
EIF2AK4	TSC2	9606.ENSP00000263791	9606.ENSP00000219476	0	0	0	0	0.065	0	0	0.501	0.514
EIF2AK4	EIF2S1	9606.ENSP00000263791	9606.ENSP00000256383	0	0	0	0	0.143	0.734	0.900	0.947	0.998
EIF2AK4	RHEB	9606.ENSP00000263791	9606.ENSP00000262187	0	0	0	0	0	0	0	0.495	0.495
EIF2AK4	EIF4EBP1	9606.ENSP00000263791	9606.ENSP00000340691	0	0	0	0	0.052	0	0	0.574	0.579
EIF2AK4	IKBKB	9606.ENSP00000263791	9606.ENSP00000430684	0	0	0	0.546	0.062	0	0.600	0.143	0.627
EIF2AK4	IKBKG	9606.ENSP00000263791	9606.ENSP00000483825	0	0	0	0	0	0	0.600	0.107	0.627
EIF2AK4	PPP1CA	9606.ENSP00000263791	9606.ENSP00000326031	0.045	0	0	0	0.062	0.495	0	0.363	0.674
EIF2AK4	PPP1CC	9606.ENSP00000263791	9606.ENSP00000341779	0.045	0	0	0	0.062	0.496	0	0.454	0.721
EIF2AK4	EIF2B3	9606.ENSP00000263791	9606.ENSP00000353575	0.044	0	0	0	0.063	0.115	0	0.708	0.738
EIF2AK4	EIF2B4	9606.ENSP00000263791	9606.ENSP00000394869	0	0	0	0	0.066	0.510	0	0.649	0.825
EIF2AK4	MTOR	9606.ENSP00000263791	9606.ENSP00000354558	0	0	0	0	0.089	0.212	0	0.823	0.861
EIF2AK4	EIF2B2	9606.ENSP00000263791	9606.ENSP00000266126	0	0	0	0	0.066	0.527	0	0.718	0.864
EIF2AK4	EIF2B5	9606.ENSP00000263791	9606.ENSP00000273783	0.044	0	0	0	0.066	0.170	0	0.843	0.868
EIF2AK4	EIF2B1	9606.ENSP00000263791	9606.ENSP00000416250	0	0	0	0	0.066	0.527	0	0.787	0.898
EIF2B1	EIF2S1	9606.ENSP00000416250	9606.ENSP00000256383	0	0	0	0	0.290	0.992	0.900	0.916	0.999
EIF2B1	EIF2B2	9606.ENSP00000416250	9606.ENSP00000266126	0	0	0.434	0.677	0.483	0.995	0.900	0.967	0.999
EIF2B1	EIF2B5	9606.ENSP00000416250	9606.ENSP00000273783	0	0	0	0	0.178	0.995	0.900	0.969	0.999
EIF2B1	EIF2B3	9606.ENSP00000416250	9606.ENSP00000353575	0	0	0	0	0.286	0.995	0.900	0.945	0.999
EIF2B1	EIF2B4	9606.ENSP00000416250	9606.ENSP00000394869	0	0	0.417	0.703	0.203	0.995	0.900	0.958	0.999
EIF2B2	EIF2S1	9606.ENSP00000266126	9606.ENSP00000256383	0	0	0	0	0.238	0.995	0.900	0.895	0.999
EIF2B2	ZNF34	9606.ENSP00000266126	9606.ENSP00000341528	0	0	0	0	0	0	0	0.452	0.452
EIF2B2	EIF2B3	9606.ENSP00000266126	9606.ENSP00000353575	0	0	0	0	0.163	0.995	0.900	0.940	0.999
EIF2B2	EIF2B4	9606.ENSP00000266126	9606.ENSP00000394869	0	0	0.426	0.634	0.132	0.996	0.900	0.975	0.999
EIF2B2	EIF2B5	9606.ENSP00000266126	9606.ENSP00000273783	0	0	0	0	0.168	0.995	0.900	0.963	0.999
EIF2B3	EIF2S1	9606.ENSP00000353575	9606.ENSP00000256383	0	0	0	0	0.288	0.988	0.900	0.815	0.999
EIF2B3	EIF2B5	9606.ENSP00000353575	9606.ENSP00000273783	0	0	0	0.558	0.282	0.995	0.900	0.990	0.999
EIF2B3	EIF2B4	9606.ENSP00000353575	9606.ENSP00000394869	0	0	0	0	0.191	0.995	0.900	0.965	0.999
EIF2B4	EIF2S1	9606.ENSP00000394869	9606.ENSP00000256383	0	0	0	0	0.119	0.992	0.900	0.934	0.999
EIF2B4	EIF2B5	9606.ENSP00000394869	9606.ENSP00000273783	0	0	0	0	0.370	0.995	0.900	0.971	0.999
EIF2B5	EIF2S1	9606.ENSP00000273783	9606.ENSP00000256383	0	0	0	0	0.182	0.984	0.900	0.892	0.999
EIF2B5	EIF4EBP1	9606.ENSP00000273783	9606.ENSP00000340691	0	0	0	0	0.063	0	0	0.462	0.474
EIF2S1	TSC2	9606.ENSP00000256383	9606.ENSP00000219476	0	0	0	0	0.055	0	0	0.469	0.476
EIF2S1	SRSF6	9606.ENSP00000256383	9606.ENSP00000244020	0	0	0	0	0.125	0.137	0	0.288	0.415
EIF2S1	IFNA1	9606.ENSP00000256383	9606.ENSP00000276927	0	0	0	0	0	0	0	0.413	0.412
EIF2S1	IRF3	9606.ENSP00000256383	9606.ENSP00000471896	0	0	0	0	0.099	0	0	0.390	0.426
EIF2S1	RHEB	9606.ENSP00000256383	9606.ENSP00000262187	0.050	0	0	0	0.062	0.103	0	0.406	0.462
EIF2S1	PDIA3	9606.ENSP00000256383	9606.ENSP00000300289	0	0	0	0	0.062	0.075	0	0.457	0.488
EIF2S1	TP53	9606.ENSP00000256383	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.503	0.513
EIF2S1	RNASEL	9606.ENSP00000256383	9606.ENSP00000356530	0	0	0	0	0	0	0	0.572	0.572
EIF2S1	EIF4EBP1	9606.ENSP00000256383	9606.ENSP00000340691	0	0	0	0	0.067	0	0	0.675	0.685
EIF2S1	MTOR	9606.ENSP00000256383	9606.ENSP00000354558	0	0	0	0	0	0	0	0.720	0.720
EIF2S1	PPP1CB	9606.ENSP00000256383	9606.ENSP00000378769	0	0	0	0	0.063	0.254	0.800	0.182	0.870
EIF2S1	PPP1CC	9606.ENSP00000256383	9606.ENSP00000341779	0	0	0	0	0.101	0.321	0.800	0.394	0.916
EIF2S1	PPP1CA	9606.ENSP00000256383	9606.ENSP00000326031	0	0	0	0	0.110	0.254	0.800	0.471	0.920
EIF4EBP1	NFKBIA	9606.ENSP00000340691	9606.ENSP00000216797	0	0	0	0	0	0.148	0	0.339	0.412
EIF4EBP1	TSC2	9606.ENSP00000340691	9606.ENSP00000219476	0	0	0	0	0	0	0	0.881	0.881
EIF4EBP1	RHEB	9606.ENSP00000340691	9606.ENSP00000262187	0	0	0	0	0.052	0.800	0.900	0.824	0.996
EIF4EBP1	PIK3CA	9606.ENSP00000340691	9606.ENSP00000263967	0	0	0	0	0	0.140	0	0.659	0.694
